1,1,17
2,2,11
3,2,27
4,3,15
5,3,27
6,4,16
7,4,27
8,5,16
9,5,20
10,5,27
11,6,13
12,6,27
13,6,23
14,7,17
15,8,16
16,8,27
17,9,22
18,10,23
19,10,27
20,11,23
21,12,16
22,12,18
23,13,2
24,13,16
25,13,27
26,14,11
27,14,27
28,15,16
29,15,18
30,16,5
31,16,27
32,17,27
33,18,16
34,18,27
35,19,14
36,19,16
37,20,13
38,20,27
39,20,23
40,21,6
41,21,10
42,21,27
43,22,10
44,22,27
45,23,10
46,23,27
47,24,5
48,24,14
49,24,23
50,24,27
51,25,6
52,25,10
53,25,12
54,25,27
55,26,12
56,26,27
57,27,13
58,27,27
59,28,10
60,28,12
61,28,6
62,28,27
63,29,11
64,29,27
65,30,6
66,30,27
67,31,6
68,31,10
69,31,27
70,32,6
71,32,10
72,32,12
73,32,27
74,33,15
75,34,8
76,34,12
77,34,27
78,35,12
79,35,27
80,36,6
81,36,10
82,36,12
83,36,27
84,37,6
85,37,27
86,38,27
87,38,10
88,39,10
89,39,27
90,40,7
91,40,27
92,41,10
93,41,27
94,42,6
95,42,27
96,43,5
97,43,26
98,44,9
99,44,15
100,45,9
101,45,15
102,46,6
103,46,10
104,46,27
105,47,1
106,48,1
107,48,16
108,49,1
109,49,16
110,50,1
111,50,16
112,51,1
113,52,1
114,53,1
115,55,1
116,56,10
117,56,27
118,57,10
119,57,27
120,58,10
121,58,27
122,58,6
123,59,12
124,59,27
125,60,15
126,60,26
127,61,6
128,61,10
129,61,12
130,61,27
131,62,12
132,62,27
133,63,8
134,63,12
135,63,27
136,63,5
137,64,10
138,64,27
139,65,12
140,65,27
141,66,2
142,66,11
143,66,27
144,67,6
145,67,10
146,67,12
147,67,27
148,68,10
149,68,27
150,68,14
151,69,27
152,69,10
153,70,7
154,70,27
155,71,27
156,71,10
157,72,3
158,72,10
159,72,12
160,72,6
161,72,27
162,73,17
163,74,12
164,74,27
165,75,12
166,75,27
167,76,13
168,76,27
169,77,12
170,77,27
171,78,12
172,78,27
173,79,6
174,79,10
175,79,27
176,80,11
177,80,27
178,81,2
179,81,22
180,81,20
181,84,6
182,84,10
183,84,27
184,85,13
185,85,27
186,86,13
187,86,27
188,87,6
189,87,10
190,87,27
191,88,15
192,88,27
193,89,6
194,89,10
195,89,27
196,90,3
197,90,6
198,90,10
199,90,12
200,91,3
201,91,10
202,91,12
203,91,6
204,91,17
205,92,6
206,92,10
207,92,27
208,94,17
209,95,19
210,95,16
211,96,22
212,96,27
213,97,11
214,97,27
215,99,21
216,101,25
217,101,27
218,102,16
219,102,27
220,103,13
221,103,27
222,103,23
223,104,16
224,104,18
225,105,16
226,105,18
227,106,1
228,107,1
229,107,16
230,110,12
231,110,6
232,110,27
233,149,15
234,149,27
235,186,16
236,186,18
237,194,4
238,194,9
239,195,9
240,195,15
241,196,15
242,196,26
243,197,26
244,198,26
245,199,15
246,199,26
247,201,26
248,202,15
249,203,26
250,204,26
251,205,26
252,206,26
253,207,4
254,207,9
255,208,4
256,208,9
257,209,26
258,210,15
259,210,27
260,211,26
261,211,15
262,212,27
263,212,10
264,213,6
265,213,27
266,213,10
267,214,13
268,214,27
269,215,3
270,215,6
271,215,10
272,215,12
273,215,27
274,217,3
275,217,23
276,218,3
277,218,6
278,218,10
279,218,12
280,218,27
281,219,1
282,221,1
283,222,1
284,223,1
285,224,6
286,224,10
287,224,12
288,224,27
289,225,10
290,225,27
291,226,5
292,226,27
293,227,16
294,227,18
295,228,14
296,228,27
297,229,27
298,229,6
299,230,27
300,230,5
301,231,15
302,232,15
303,232,27
304,233,2
305,233,27
306,234,3
307,234,6
308,234,10
309,234,12
310,234,27
311,235,5
312,235,27
313,237,10
314,237,6
315,237,27
316,238,6
317,238,10
318,238,12
319,238,27
320,239,15
321,240,10
322,240,6
323,240,27
324,241,6
325,241,10
326,241,27
327,243,10
328,243,27
329,244,11
330,244,27
331,245,10
332,245,27
333,246,27
334,246,11
335,248,11
336,248,27
337,249,16
338,249,27
339,250,27
340,250,6
341,251,1
342,262,27
343,262,3
344,274,10
345,275,6
346,275,27
347,279,1
348,280,1
349,294,5
350,295,27
351,410,1
352,411,1
353,404,1
354,405,1
355,413,3
356,415,3
357,416,3
358,343,1
359,336,1
360,337,1
361,338,1
362,339,1
363,344,1
364,342,1
365,345,1
