1,1,163
2,1,262
3,1,416
4,1,154
5,1,224
6,2,396
7,2,39
8,2,140
9,2,139
10,2,95
11,2,288
12,3,202
13,4,407
14,5,276
15,5,351
16,5,277
17,5,339
18,6,137
19,6,256
20,6,423
21,6,146
22,6,284
23,7,3
24,7,10
25,7,21
26,7,30
27,7,40
28,7,59
29,7,88
30,7,89
31,7,100
32,7,111
33,7,117
34,7,126
35,7,162
36,7,163
37,7,172
38,8,110
39,8,194
40,8,221
41,8,479
42,9,452
43,9,453
44,10,491
45,10,492
46,10,493
47,10,114
48,11,153
49,12,141
50,12,143
51,12,142
52,12,136
53,12,363
54,13,4
55,13,98
56,14,80
57,14,235
58,14,249
59,14,205
60,15,141
61,15,143
62,15,142
63,15,136
64,15,363
65,16,193
66,16,181
67,16,345
68,17,136
69,17,363
70,18,122
71,18,43
72,18,165
73,18,374
74,18,110
75,19,397
76,19,367
77,19,137
78,20,233
79,20,330
80,20,256
81,20,208
82,20,284
83,21,440
84,21,442
85,21,437
86,21,439
87,21,427
88,22,380
89,22,79
90,22,343
91,22,86
92,22,279
93,23,343
94,23,86
95,23,283
96,23,318
97,24,30
98,24,137
99,24,367
100,24,172
101,24,156
102,25,283
103,25,63
104,25,380
105,25,86
106,25,307
107,26,275
108,26,307
109,26,63
110,26,285
111,26,57
112,27,235
113,27,237
114,27,236
115,28,307
116,28,54
117,28,379
118,29,238
119,30,51
120,30,52
121,30,64
122,30,70
123,30,314
124,31,83
125,31,280
126,31,318
127,31,96
128,32,103
129,32,106
130,32,176
131,32,280
132,32,307
133,32,318
134,32,321
135,33,124
136,33,202
137,33,221
138,33,60
139,34,224
140,35,75
141,35,74
142,36,427
143,36,438
144,36,200
145,36,93
146,36,63
147,37,70
148,37,65
149,37,76
150,37,63
151,37,112
152,37,50
153,37,130
154,38,380
155,38,79
156,38,343
157,38,86
158,38,279
159,39,106
160,39,176
161,39,307
162,39,318
163,39,413
164,39,418
165,40,26
166,40,22
167,40,336
168,40,115
169,41,94
170,41,45
171,41,77
172,42,83
173,42,83
174,42,318
175,42,280
176,42,386
177,42,96
178,42,44
179,42,215
180,42,404
181,42,2
182,43,244
183,44,290
184,44,402
185,44,43
186,45,118
187,45,316
188,45,168
189,45,101
190,45,387
191,46,434
192,46,435
193,46,102
194,46,63
195,47,411
196,48,3
197,48,14
198,48,32
199,48,338
200,49,363
201,50,135
202,50,119
203,50,232
204,51,411
205,51,33
206,51,82
207,52,33
208,53,411
209,55,33
210,56,215
211,56,318
212,56,106
213,56,45
214,56,176
215,56,413
216,57,406
217,57,107
218,57,377
219,57,93
220,57,47
221,58,77
222,59,354
223,60,202
224,61,63
225,61,254
226,61,283
227,61,86
228,62,77
229,62,112
230,62,280
231,62,318
232,62,103
233,63,113
234,63,369
235,63,354
236,63,252
237,64,77
238,64,51
239,65,341
240,65,275
241,65,103
242,65,83
243,65,368
244,66,185
245,66,2
246,66,20
247,66,266
248,67,307
249,67,380
250,67,79
251,67,254
252,67,63
253,68,174
254,68,99
255,68,16
256,68,367
257,69,103
258,69,106
259,69,176
260,69,280
261,69,307
262,69,318
263,69,321
264,70,300
265,70,326
266,70,347
267,70,22
268,70,336
269,71,30
270,71,217
271,71,267
272,71,416
273,72,37
274,72,49
275,72,57
276,72,427
277,72,319
278,73,163
279,73,262
280,73,416
281,73,154
282,73,224
283,73,267
284,74,77
285,74,416
286,74,2
287,75,431
288,75,430
289,75,429
290,75,432
291,76,235
292,76,237
293,76,236
294,77,341
295,77,275
296,77,103
297,77,83
298,77,368
299,78,378
300,78,413
301,78,425
302,78,368
303,78,318
304,79,245
305,79,88
306,79,49
307,79,93
308,79,264
309,80,444
310,80,239
311,81,393
312,81,98
313,81,265
314,81,393
315,81,98
316,81,265
317,84,72
318,84,70
319,84,71
320,84,69
321,84,67
322,85,302
323,85,137
324,85,243
325,86,235
326,86,237
327,86,236
328,87,77
329,88,201
330,88,255
331,88,43
332,88,221
333,88,38
334,88,127
335,89,103
336,89,106
337,89,176
338,89,280
339,89,318
340,89,321
341,90,427
342,90,321
343,90,2
344,90,318
