1,181,2,1,0,192,0
2,182,2,1,0,193,0
3,183,2,1,0,194,0
4,184,2,1,0,195,0
5,185,2,1,0,196,0
6,186,2,1,0,197,0
7,187,2,1,0,198,0
8,188,2,1,0,199,0
9,189,2,1,0,200,0
10,190,2,1,0,201,0
11,191,2,1,0,202,0
12,192,2,0,1,0,181
13,193,2,0,1,0,182
14,194,2,0,1,0,183
15,195,2,0,1,0,184
16,196,2,0,1,0,185
17,197,2,0,1,0,186
18,198,2,0,1,0,187
19,199,2,0,1,0,188
20,200,2,0,1,0,189
21,201,2,0,1,0,190
22,202,2,0,1,0,191
